case_id,resource,activity,start_time,end_time
127,Loan Officer-000003,Design loan offer,2023-02-21T08:48:53.099,2023-02-21T08:58:17.082
128,Applicant-000001,Applicant completes form,2023-02-21T08:05:20.457,2023-02-21T09:05:20.457
130,Clerk-000002,Check application form completeness,2023-02-21T09:00:00.000,2023-02-21T09:11:19.372
128,Clerk-000003,Check application form completeness,2023-02-21T09:05:20.457,2023-02-21T09:11:52.192
125,Senior Officer-000002,Approve loan offer,2023-02-21T08:56:16.762,2023-02-21T09:16:16.762
127,Senior Officer-000001,Approve loan offer,2023-02-21T08:58:17.082,2023-02-21T09:18:17.082
128,Appraiser-000002,Appraise property,2023-02-21T09:11:52.192,2023-02-21T09:18:17.336
125,Clerk-000005,Cancel application,2023-02-21T09:16:16.762,2023-02-21T09:21:16.762
127,Clerk-000001,Approve application,2023-02-21T09:18:17.082,2023-02-21T09:23:17.082
130,Appraiser-000001,Appraise property,2023-02-21T09:11:19.372,2023-02-21T09:24:59.654
128,Clerk-000004,Check credit history,2023-02-21T09:11:52.192,2023-02-21T09:25:12.168
130,AML Investigator-000002,AML check,2023-02-21T09:11:19.372,2023-02-21T09:32:08.028
131,Clerk-000008,Check application form completeness,2023-02-21T09:30:00.000,2023-02-21T09:37:14.221
131,Clerk-000002,Check credit history,2023-02-21T09:37:14.221,2023-02-21T09:39:08.894
128,AML Investigator-000001,AML check,2023-02-21T09:11:52.192,2023-02-21T09:44:17.333
132,Clerk-000003,Check application form completeness,2023-02-21T10:00:00.000,2023-02-21T10:01:21.814
131,Appraiser-000002,Appraise property,2023-02-21T09:37:14.221,2023-02-21T10:02:36.528
130,Clerk-000006,Check credit history,2023-02-21T09:11:19.372,2023-02-21T10:04:08.434
128,Loan Officer-000001,Assess loan risk,2023-02-21T09:44:17.333,2023-02-21T10:04:17.333
131,AML Investigator-000002,AML check,2023-02-21T09:37:14.221,2023-02-21T10:10:37.193
128,Clerk-000001,Reject application,2023-02-21T10:04:17.333,2023-02-21T10:14:17.333
132,AML Investigator-000001,AML check,2023-02-21T10:01:21.814,2023-02-21T10:19:37.424
130,Loan Officer-000002,Assess loan risk,2023-02-21T10:04:08.434,2023-02-21T10:24:08.434
130,Loan Officer-000003,Design loan offer,2023-02-21T10:24:08.434,2023-02-21T10:27:22.481
131,Loan Officer-000004,Assess loan risk,2023-02-21T10:10:37.193,2023-02-21T10:30:37.193
129,Clerk-000007,Check application form completeness,2023-02-21T08:30:00.000,2023-02-21T10:31:55.068
131,Loan Officer-000001,Design loan offer,2023-02-21T10:30:37.193,2023-02-21T10:35:20.969
129,Appraiser-000002,Appraise property,2023-02-21T10:31:55.068,2023-02-21T10:38:19.179
129,Clerk-000008,Check credit history,2023-02-21T10:31:55.068,2023-02-21T10:40:33.459
129,AML Investigator-000002,AML check,2023-02-21T10:31:55.068,2023-02-21T10:46:02.312
130,Senior Officer-000002,Approve loan offer,2023-02-21T10:27:22.481,2023-02-21T10:47:22.481
132,Clerk-000005,Check credit history,2023-02-21T10:01:21.814,2023-02-21T10:49:28.173
130,Clerk-000002,Approve application,2023-02-21T10:47:22.481,2023-02-21T10:52:22.481
131,Senior Officer-000001,Approve loan offer,2023-02-21T10:35:20.969,2023-02-21T10:55:20.969
131,Clerk-000003,Approve application,2023-02-21T10:55:20.969,2023-02-21T11:00:20.969
132,Appraiser-000001,Appraise property,2023-02-21T10:01:21.814,2023-02-21T11:01:58.188
129,Loan Officer-000002,Assess loan risk,2023-02-21T10:46:02.312,2023-02-21T11:06:02.312
133,Clerk-000004,Check application form completeness,2023-02-21T10:30:00.000,2023-02-21T11:08:36.497
129,Loan Officer-000004,Design loan offer,2023-02-21T11:06:02.312,2023-02-21T11:17:08.542
134,Clerk-000006,Check application form completeness,2023-02-21T11:00:00.000,2023-02-21T11:20:38.597
132,Loan Officer-000003,Assess loan risk,2023-02-21T11:01:58.188,2023-02-21T11:21:58.188
133,Clerk-000001,Check credit history,2023-02-21T11:08:36.497,2023-02-21T11:24:19.040
132,Loan Officer-000001,Design loan offer,2023-02-21T11:21:58.188,2023-02-21T11:29:09.610
133,Appraiser-000002,Appraise property,2023-02-21T11:08:36.497,2023-02-21T11:30:15.879
134,AML Investigator-000002,AML check,2023-02-21T11:20:38.597,2023-02-21T11:36:39.334
129,Senior Officer-000002,Approve loan offer,2023-02-21T11:17:08.542,2023-02-21T11:37:08.542
129,Clerk-000005,Cancel application,2023-02-21T11:37:08.542,2023-02-21T11:42:08.542
134,Clerk-000007,Check credit history,2023-02-21T11:20:38.597,2023-02-21T11:46:46.169
132,Senior Officer-000001,Approve loan offer,2023-02-21T11:29:09.610,2023-02-21T11:49:09.610
132,Clerk-000002,Cancel application,2023-02-21T11:49:09.610,2023-02-21T11:54:09.610
134,Appraiser-000001,Appraise property,2023-02-21T11:20:38.597,2023-02-21T11:54:11.106
133,AML Investigator-000001,AML check,2023-02-21T11:08:36.497,2023-02-21T12:11:20.750
134,Loan Officer-000002,Assess loan risk,2023-02-21T11:54:11.106,2023-02-21T12:14:11.106
136,Clerk-000003,Check application form completeness,2023-02-21T12:00:00.000,2023-02-21T12:22:54.929
134,Clerk-000004,Reject application,2023-02-21T12:14:11.106,2023-02-21T12:24:11.106
133,Loan Officer-000004,Assess loan risk,2023-02-21T12:11:20.750,2023-02-21T12:31:20.750
137,Clerk-000001,Check application form completeness,2023-02-21T12:30:00.000,2023-02-21T12:34:10.252
137,Appraiser-000001,Appraise property,2023-02-21T12:34:10.252,2023-02-21T12:38:30.227
133,Loan Officer-000003,Design loan offer,2023-02-21T12:31:20.750,2023-02-21T12:44:08.900
136,AML Investigator-000002,AML check,2023-02-21T12:22:54.929,2023-02-21T12:46:27.906
138,Clerk-000007,Check application form completeness,2023-02-21T13:00:00.000,2023-02-21T13:00:25.591
138,Clerk-000002,Check credit history,2023-02-21T13:00:25.591,2023-02-21T13:01:00.291
133,Senior Officer-000002,Approve loan offer,2023-02-21T12:44:08.900,2023-02-21T13:04:08.900
136,Clerk-000006,Check credit history,2023-02-21T12:22:54.929,2023-02-21T13:07:48.172
138,Appraiser-000001,Appraise property,2023-02-21T13:00:25.591,2023-02-21T13:08:51.957
133,Clerk-000003,Cancel application,2023-02-21T13:04:08.900,2023-02-21T13:09:08.900
138,AML Investigator-000002,AML check,2023-02-21T13:00:25.591,2023-02-21T13:09:53.527
137,Clerk-000005,Check credit history,2023-02-21T12:34:10.252,2023-02-21T13:20:22.307
135,Clerk-000008,Check application form completeness,2023-02-21T11:30:00.000,2023-02-21T13:20:28.604
135,Appraiser-000001,Appraise property,2023-02-21T13:20:28.604,2023-02-21T13:21:59.892
138,Loan Officer-000001,Assess loan risk,2023-02-21T13:09:53.527,2023-02-21T13:29:53.527
138,Loan Officer-000002,Design loan offer,2023-02-21T13:29:53.527,2023-02-21T13:31:35.509
135,AML Investigator-000002,AML check,2023-02-21T13:20:28.604,2023-02-21T13:34:38.924
136,Appraiser-000002,Appraise property,2023-02-21T12:22:54.929,2023-02-21T13:39:31.797
135,Clerk-000004,Check credit history,2023-02-21T13:20:28.604,2023-02-21T13:43:19.011
138,Senior Officer-000001,Approve loan offer,2023-02-21T13:31:35.509,2023-02-21T13:51:35.509
139,Clerk-000001,Check application form completeness,2023-02-21T13:30:00.000,2023-02-21T13:53:25.689
139,Clerk-000002,Check credit history,2023-02-21T13:53:25.689,2023-02-21T13:56:22.868
138,Clerk-000007,Approve application,2023-02-21T13:51:35.509,2023-02-21T13:56:35.509
136,Loan Officer-000004,Assess loan risk,2023-02-21T13:39:31.797,2023-02-21T13:59:31.797
135,Loan Officer-000003,Assess loan risk,2023-02-21T13:43:19.011,2023-02-21T14:03:19.011
136,Clerk-000006,Reject application,2023-02-21T13:59:31.797,2023-02-21T14:09:31.797
135,Clerk-000005,Reject application,2023-02-21T14:03:19.011,2023-02-21T14:13:19.011
140,Clerk-000003,Check application form completeness,2023-02-21T14:00:00.000,2023-02-21T14:15:41.626
140,Clerk-000008,Check credit history,2023-02-21T14:15:41.626,2023-02-21T14:22:37.070
139,Appraiser-000001,Appraise property,2023-02-21T13:53:25.689,2023-02-21T14:44:15.640
140,Appraiser-000002,Appraise property,2023-02-21T14:15:41.626,2023-02-21T14:48:03.784
142,Clerk-000001,Check application form completeness,2023-02-21T15:00:00.000,2023-02-22T07:00:43.591
142,Appraiser-000001,Appraise property,2023-02-22T07:00:43.591,2023-02-22T07:02:39.628
137,AML Investigator-000001,AML check,2023-02-21T12:34:10.252,2023-02-22T07:04:42.576
139,AML Investigator-000002,AML check,2023-02-21T13:53:25.689,2023-02-22T07:05:51.447
141,Clerk-000004,Check application form completeness,2023-02-21T14:30:00.000,2023-02-22T07:06:40.639
140,AML Investigator-000001,AML check,2023-02-22T07:04:42.576,2023-02-22T07:10:35.661
142,AML Investigator-000002,AML check,2023-02-22T07:05:51.447,2023-02-22T07:17:08.620
141,Appraiser-000002,Appraise property,2023-02-22T07:06:40.639,2023-02-22T07:22:25.793
142,Clerk-000002,Check credit history,2023-02-22T07:00:43.591,2023-02-22T07:23:04.485
137,Loan Officer-000001,Assess loan risk,2023-02-22T07:04:42.576,2023-02-22T07:24:42.576
139,Loan Officer-000002,Assess loan risk,2023-02-22T07:05:51.447,2023-02-22T07:25:51.447
140,Loan Officer-000004,Assess loan risk,2023-02-22T07:10:35.661,2023-02-22T07:30:35.661
137,Clerk-000006,Reject application,2023-02-22T07:24:42.576,2023-02-22T07:34:42.576
139,Clerk-000005,Reject application,2023-02-22T07:25:51.447,2023-02-22T07:35:51.447
141,Clerk-000007,Check credit history,2023-02-22T07:06:40.639,2023-02-22T07:41:15.492
142,Loan Officer-000003,Assess loan risk,2023-02-22T07:23:04.485,2023-02-22T07:43:04.485
142,Clerk-000008,Reject application,2023-02-22T07:43:04.485,2023-02-22T07:53:04.485
140,Loan Officer-000001,Design loan offer,2023-02-22T07:30:35.661,2023-02-22T07:54:24.340
143,Clerk-000003,Check application form completeness,2023-02-22T07:30:00.000,2023-02-22T08:02:58.279
143,AML Investigator-000002,AML check,2023-02-22T08:02:58.279,2023-02-22T08:03:48.170
141,AML Investigator-000001,AML check,2023-02-22T07:10:35.661,2023-02-22T08:09:57.044
140,Senior Officer-000002,Approve loan offer,2023-02-22T07:54:24.340,2023-02-22T08:14:24.340
140,Clerk-000002,Approve application,2023-02-22T08:14:24.340,2023-02-22T08:19:24.340
144,Clerk-000001,Check application form completeness,2023-02-22T08:00:00.000,2023-02-22T08:24:15.056
143,Clerk-000004,Check credit history,2023-02-22T08:02:58.279,2023-02-22T08:26:24.798
141,Loan Officer-000002,Assess loan risk,2023-02-22T08:09:57.044,2023-02-22T08:29:57.044
145,Clerk-000005,Check application form completeness,2023-02-22T08:30:00.000,2023-02-22T08:42:38.186
141,Loan Officer-000004,Design loan offer,2023-02-22T08:29:57.044,2023-02-22T08:43:58.399
145,Clerk-000007,Return application back to applicant,2023-02-22T08:42:38.186,2023-02-22T08:47:38.186
143,Appraiser-000001,Appraise property,2023-02-22T08:02:58.279,2023-02-22T08:59:52.497
144,Appraiser-000002,Appraise property,2023-02-22T08:24:15.056,2023-02-22T09:00:31.039
141,Senior Officer-000001,Approve loan offer,2023-02-22T08:43:58.399,2023-02-22T09:03:58.399
141,Clerk-000003,Approve application,2023-02-22T09:03:58.399,2023-02-22T09:08:58.399
146,Clerk-000008,Check application form completeness,2023-02-22T09:00:00.000,2023-02-22T09:11:36.124
144,AML Investigator-000002,AML check,2023-02-22T08:24:15.056,2023-02-22T09:12:19.204
143,Loan Officer-000003,Assess loan risk,2023-02-22T08:59:52.497,2023-02-22T09:19:52.497
144,Clerk-000006,Check credit history,2023-02-22T08:24:15.056,2023-02-22T09:24:39.376
143,Clerk-000001,Reject application,2023-02-22T09:19:52.497,2023-02-22T09:29:52.497
147,Clerk-000004,Check application form completeness,2023-02-22T09:30:00.000,2023-02-22T09:31:34.441
146,Appraiser-000001,Appraise property,2023-02-22T09:11:36.124,2023-02-22T09:35:32.393
144,Loan Officer-000001,Assess loan risk,2023-02-22T09:24:39.376,2023-02-22T09:44:39.376
146,AML Investigator-000001,AML check,2023-02-22T09:11:36.124,2023-02-22T09:46:05.193
145,Applicant-000001,Applicant completes form,2023-02-22T08:47:38.186,2023-02-22T09:47:38.186
147,Appraiser-000002,Appraise property,2023-02-22T09:31:34.441,2023-02-22T09:48:24.834
145,Clerk-000003,Check application form completeness,2023-02-22T09:47:38.186,2023-02-22T09:49:14.647
147,AML Investigator-000002,AML check,2023-02-22T09:31:34.441,2023-02-22T09:52:25.409
144,Clerk-000007,Reject application,2023-02-22T09:44:39.376,2023-02-22T09:54:39.376
145,AML Investigator-000001,AML check,2023-02-22T09:49:14.647,2023-02-22T10:00:49.831
145,Appraiser-000001,Appraise property,2023-02-22T09:49:14.647,2023-02-22T10:02:29.944
147,Clerk-000005,Check credit history,2023-02-22T09:31:34.441,2023-02-22T10:10:33.097
146,Clerk-000002,Check credit history,2023-02-22T09:11:36.124,2023-02-22T10:11:49.053
148,Clerk-000006,Check application form completeness,2023-02-22T10:00:00.000,2023-02-22T10:16:40.140
148,AML Investigator-000002,AML check,2023-02-22T10:16:40.140,2023-02-22T10:21:32.089
147,Loan Officer-000002,Assess loan risk,2023-02-22T10:10:33.097,2023-02-22T10:30:33.097
145,Clerk-000008,Check credit history,2023-02-22T09:49:14.647,2023-02-22T10:31:07.468
146,Loan Officer-000004,Assess loan risk,2023-02-22T10:11:49.053,2023-02-22T10:31:49.053
149,Clerk-000004,Check application form completeness,2023-02-22T10:30:00.000,2023-02-22T10:34:48.603
149,Clerk-000007,Check credit history,2023-02-22T10:34:48.603,2023-02-22T10:35:55.714
149,Appraiser-000001,Appraise property,2023-02-22T10:34:48.603,2023-02-22T10:37:06.337
146,Clerk-000003,Reject application,2023-02-22T10:31:49.053,2023-02-22T10:41:49.053
147,Loan Officer-000003,Design loan offer,2023-02-22T10:30:33.097,2023-02-22T10:42:46.252
145,Loan Officer-000001,Assess loan risk,2023-02-22T10:31:07.468,2023-02-22T10:51:07.468
149,AML Investigator-000001,AML check,2023-02-22T10:34:48.603,2023-02-22T10:52:50.041
145,Loan Officer-000002,Design loan offer,2023-02-22T10:51:07.468,2023-02-22T10:54:04.824
147,Senior Officer-000002,Approve loan offer,2023-02-22T10:42:46.252,2023-02-22T11:02:46.252
148,Clerk-000001,Check credit history,2023-02-22T10:16:40.140,2023-02-22T11:05:19.764
147,Clerk-000002,Cancel application,2023-02-22T11:02:46.252,2023-02-22T11:07:46.252
149,Loan Officer-000004,Assess loan risk,2023-02-22T10:52:50.041,2023-02-22T11:12:50.041
145,Senior Officer-000001,Approve loan offer,2023-02-22T10:54:04.824,2023-02-22T11:14:04.824
149,Loan Officer-000003,Design loan offer,2023-02-22T11:12:50.041,2023-02-22T11:15:57.465
148,Appraiser-000002,Appraise property,2023-02-22T10:16:40.140,2023-02-22T11:16:29.588
145,Clerk-000006,Cancel application,2023-02-22T11:14:04.824,2023-02-22T11:19:04.824
149,Senior Officer-000002,Approve loan offer,2023-02-22T11:15:57.465,2023-02-22T11:35:57.465
148,Loan Officer-000001,Assess loan risk,2023-02-22T11:16:29.588,2023-02-22T11:36:29.588
149,Clerk-000004,Approve application,2023-02-22T11:35:57.465,2023-02-22T11:40:57.465
150,Clerk-000005,Check application form completeness,2023-02-22T11:00:00.000,2023-02-22T11:43:33.882
150,AML Investigator-000002,AML check,2023-02-22T11:43:33.882,2023-02-22T11:45:49.908
148,Clerk-000007,Reject application,2023-02-22T11:36:29.588,2023-02-22T11:46:29.588
151,Clerk-000008,Check application form completeness,2023-02-22T11:30:00.000,2023-02-22T11:54:17.653
151,Appraiser-000002,Appraise property,2023-02-22T11:54:17.653,2023-02-22T11:57:42.909
151,AML Investigator-000001,AML check,2023-02-22T11:54:17.653,2023-02-22T11:59:49.971
152,Clerk-000002,Check application form completeness,2023-02-22T12:00:00.000,2023-02-22T12:10:20.229
150,Clerk-000003,Check credit history,2023-02-22T11:43:33.882,2023-02-22T12:10:28.921
152,Appraiser-000002,Appraise property,2023-02-22T12:10:20.229,2023-02-22T12:13:41.964
151,Clerk-000001,Check credit history,2023-02-22T11:54:17.653,2023-02-22T12:20:14.336
152,Clerk-000006,Check credit history,2023-02-22T12:10:20.229,2023-02-22T12:32:58.852
152,AML Investigator-000002,AML check,2023-02-22T12:10:20.229,2023-02-22T12:33:43.763
153,Clerk-000004,Check application form completeness,2023-02-22T12:30:00.000,2023-02-22T12:39:23.955
151,Loan Officer-000002,Assess loan risk,2023-02-22T12:20:14.336,2023-02-22T12:40:14.336
152,Loan Officer-000004,Assess loan risk,2023-02-22T12:33:43.763,2023-02-22T12:53:43.763
152,Clerk-000007,Reject application,2023-02-22T12:53:43.763,2023-02-22T13:03:43.763
151,Loan Officer-000003,Design loan offer,2023-02-22T12:40:14.336,2023-02-22T13:08:34.742
153,Clerk-000005,Check credit history,2023-02-22T12:39:23.955,2023-02-22T13:12:39.855
150,Appraiser-000001,Appraise property,2023-02-22T11:43:33.882,2023-02-22T13:12:47.628
154,Clerk-000008,Check application form completeness,2023-02-22T13:00:00.000,2023-02-22T13:19:46.328
154,AML Investigator-000002,AML check,2023-02-22T13:19:46.328,2023-02-22T13:20:30.524
154,Clerk-000002,Check credit history,2023-02-22T13:19:46.328,2023-02-22T13:22:11.028
153,AML Investigator-000001,AML check,2023-02-22T12:39:23.955,2023-02-22T13:26:50.836
154,Appraiser-000001,Appraise property,2023-02-22T13:19:46.328,2023-02-22T13:27:58.664
151,Senior Officer-000001,Approve loan offer,2023-02-22T13:08:34.742,2023-02-22T13:28:34.742
150,Loan Officer-000001,Assess loan risk,2023-02-22T13:12:47.628,2023-02-22T13:32:47.628
151,Clerk-000003,Approve application,2023-02-22T13:28:34.742,2023-02-22T13:33:34.742
153,Appraiser-000002,Appraise property,2023-02-22T12:39:23.955,2023-02-22T13:34:41.473
155,Clerk-000001,Check application form completeness,2023-02-22T13:30:00.000,2023-02-22T13:36:09.637
150,Clerk-000006,Reject application,2023-02-22T13:32:47.628,2023-02-22T13:42:47.628
154,Loan Officer-000002,Assess loan risk,2023-02-22T13:27:58.664,2023-02-22T13:47:58.664
155,Clerk-000004,Check credit history,2023-02-22T13:36:09.637,2023-02-22T13:49:00.422
153,Loan Officer-000004,Assess loan risk,2023-02-22T13:34:41.473,2023-02-22T13:54:41.473
155,Appraiser-000001,Appraise property,2023-02-22T13:36:09.637,2023-02-22T13:55:43.829
154,Clerk-000007,Reject application,2023-02-22T13:47:58.664,2023-02-22T13:57:58.664
156,Clerk-000005,Check application form completeness,2023-02-22T14:00:00.000,2023-02-22T14:12:44.782
153,Loan Officer-000003,Design loan offer,2023-02-22T13:54:41.473,2023-02-22T14:13:04.234
156,Appraiser-000002,Appraise property,2023-02-22T14:12:44.782,2023-02-22T14:19:34.773
155,AML Investigator-000002,AML check,2023-02-22T13:36:09.637,2023-02-22T14:20:14.386
156,AML Investigator-000001,AML check,2023-02-22T14:12:44.782,2023-02-22T14:22:06.309
156,Clerk-000008,Check credit history,2023-02-22T14:12:44.782,2023-02-22T14:32:17.882
153,Senior Officer-000002,Approve loan offer,2023-02-22T14:13:04.234,2023-02-22T14:33:04.234
157,Clerk-000002,Check application form completeness,2023-02-22T14:30:00.000,2023-02-22T14:33:21.095
157,AML Investigator-000002,AML check,2023-02-22T14:33:21.095,2023-02-22T14:34:30.539
153,Clerk-000003,Approve application,2023-02-22T14:33:04.234,2023-02-22T14:38:04.234
155,Loan Officer-000001,Assess loan risk,2023-02-22T14:20:14.386,2023-02-22T14:40:14.386
157,Appraiser-000001,Appraise property,2023-02-22T14:33:21.095,2023-02-22T14:50:40.031
