case_id,resource,activity_name,start_timestamp,end_timestamp,agent
187,Loan Officer-000004,Design loan offer,2023-02-27 07:19:02.534000+00:00,2023-02-27 07:28:19.053000+00:00,16
187,Senior Officer-000002,Approve loan offer,2023-02-27 07:28:19.053000+00:00,2023-02-27 07:48:19.053000+00:00,17
187,Clerk-000002,Approve application,2023-02-27 07:48:19.053000+00:00,2023-02-27 07:53:19.053000+00:00,1
188,Clerk-000005,Check application form completeness,2023-02-24 14:00:00+00:00,2023-02-24 14:04:56.224000+00:00,8
188,Appraiser-000001,Appraise property,2023-02-24 14:04:56.224000+00:00,2023-02-24 14:58:36.373000+00:00,3
188,Clerk-000002,Check credit history,2023-02-24 14:04:56.224000+00:00,2023-02-24 14:20:21.460000+00:00,1
188,AML Investigator-000002,AML check,2023-02-24 14:04:56.224000+00:00,2023-02-24 14:07:34.939000+00:00,7
188,Loan Officer-000002,Assess loan risk,2023-02-24 14:58:36.373000+00:00,2023-02-27 07:18:36.373000+00:00,13
188,Loan Officer-000003,Design loan offer,2023-02-27 07:18:36.373000+00:00,2023-02-27 07:35:39.002000+00:00,15
188,Senior Officer-000001,Approve loan offer,2023-02-27 07:35:39.002000+00:00,2023-02-27 07:55:39.002000+00:00,14
188,Clerk-000006,Cancel application,2023-02-27 07:55:39.002000+00:00,2023-02-27 08:00:39.002000+00:00,9
189,Clerk-000007,Check application form completeness,2023-02-24 14:30:00+00:00,2023-02-27 07:24:21.188000+00:00,10
189,Appraiser-000002,Appraise property,2023-02-27 07:24:21.188000+00:00,2023-02-27 08:13:21.277000+00:00,6
189,AML Investigator-000001,AML check,2023-02-27 07:24:21.188000+00:00,2023-02-27 09:42:13.892000+00:00,2
189,Clerk-000004,Check credit history,2023-02-27 07:24:21.188000+00:00,2023-02-27 07:37:33.598000+00:00,5
189,Loan Officer-000001,Assess loan risk,2023-02-27 09:42:13.892000+00:00,2023-02-27 10:02:13.892000+00:00,11
189,Clerk-000004,Reject application,2023-02-27 10:02:13.892000+00:00,2023-02-27 10:12:13.892000+00:00,5
190,Clerk-000008,Check application form completeness,2023-02-24 15:00:00+00:00,2023-02-27 07:01:06.594000+00:00,12
190,AML Investigator-000002,AML check,2023-02-27 07:01:06.594000+00:00,2023-02-27 07:30:28.479000+00:00,7
190,Appraiser-000001,Appraise property,2023-02-27 07:01:06.594000+00:00,2023-02-27 07:40:58.079000+00:00,3
190,Clerk-000005,Check credit history,2023-02-27 07:01:06.594000+00:00,2023-02-27 07:04:23.503000+00:00,8
190,Loan Officer-000002,Assess loan risk,2023-02-27 07:40:58.079000+00:00,2023-02-27 08:00:58.079000+00:00,13
190,Clerk-000005,Reject application,2023-02-27 08:00:58.079000+00:00,2023-02-27 08:10:58.079000+00:00,8
191,Clerk-000001,Check application form completeness,2023-02-27 07:30:00+00:00,2023-02-27 07:40:46.308000+00:00,0
191,Clerk-000003,Check credit history,2023-02-27 07:40:46.308000+00:00,2023-02-27 07:46:42.170000+00:00,4
191,AML Investigator-000002,AML check,2023-02-27 07:40:46.308000+00:00,2023-02-27 09:47:17.779000+00:00,7
191,Appraiser-000001,Appraise property,2023-02-27 07:40:58.079000+00:00,2023-02-27 08:52:40.567000+00:00,3
191,Loan Officer-000004,Assess loan risk,2023-02-27 09:47:17.779000+00:00,2023-02-27 10:07:17.779000+00:00,16
191,Loan Officer-000003,Design loan offer,2023-02-27 10:07:17.779000+00:00,2023-02-27 10:27:19.685000+00:00,15
191,Senior Officer-000002,Approve loan offer,2023-02-27 10:27:19.685000+00:00,2023-02-27 10:47:19.685000+00:00,17
191,Clerk-000003,Approve application,2023-02-27 10:47:19.685000+00:00,2023-02-27 10:52:19.685000+00:00,4
192,Clerk-000008,Check application form completeness,2023-02-27 08:00:00+00:00,2023-02-27 08:18:13.183000+00:00,12
192,Appraiser-000002,Appraise property,2023-02-27 08:18:13.183000+00:00,2023-02-27 09:43:20.418000+00:00,6
192,Clerk-000007,Check credit history,2023-02-27 08:18:13.183000+00:00,2023-02-27 08:51:52.680000+00:00,10
192,AML Investigator-000001,AML check,2023-02-27 09:42:13.892000+00:00,2023-02-27 10:11:07.500000+00:00,2
192,Loan Officer-000002,Assess loan risk,2023-02-27 10:11:07.500000+00:00,2023-02-27 10:31:07.500000+00:00,13
192,Clerk-000002,Reject application,2023-02-27 10:31:07.500000+00:00,2023-02-27 10:41:07.500000+00:00,1
193,Clerk-000004,Check application form completeness,2023-02-27 08:30:00+00:00,2023-02-27 08:38:41.129000+00:00,5
193,Clerk-000001,Check credit history,2023-02-27 08:38:41.129000+00:00,2023-02-27 08:42:14.917000+00:00,0
193,Appraiser-000001,Appraise property,2023-02-27 08:52:40.567000+00:00,2023-02-27 09:14:54.201000+00:00,3
193,AML Investigator-000002,AML check,2023-02-27 09:47:17.779000+00:00,2023-02-27 10:25:27.385000+00:00,7
193,Loan Officer-000001,Assess loan risk,2023-02-27 10:25:27.385000+00:00,2023-02-27 10:45:27.385000+00:00,11
193,Loan Officer-000003,Design loan offer,2023-02-27 10:45:27.385000+00:00,2023-02-27 10:51:02.310000+00:00,15
193,Senior Officer-000001,Approve loan offer,2023-02-27 10:51:02.310000+00:00,2023-02-27 11:11:02.310000+00:00,14
193,Clerk-000004,Cancel application,2023-02-27 11:11:02.310000+00:00,2023-02-27 11:16:02.310000+00:00,5
194,Clerk-000003,Check application form completeness,2023-02-27 09:00:00+00:00,2023-02-27 09:56:58.778000+00:00,4
194,Appraiser-000002,Appraise property,2023-02-27 09:56:58.778000+00:00,2023-02-27 11:52:49.546000+00:00,6
194,Clerk-000005,Check credit history,2023-02-27 09:56:58.778000+00:00,2023-02-27 10:33:01.521000+00:00,8
194,AML Investigator-000001,AML check,2023-02-27 10:11:07.500000+00:00,2023-02-27 10:23:34.823000+00:00,2
194,Loan Officer-000003,Assess loan risk,2023-02-27 11:52:49.546000+00:00,2023-02-27 12:12:49.546000+00:00,15
194,Loan Officer-000004,Design loan offer,2023-02-27 12:12:49.546000+00:00,2023-02-27 12:35:03.291000+00:00,16
194,Senior Officer-000002,Approve loan offer,2023-02-27 12:35:03.291000+00:00,2023-02-27 12:55:03.291000+00:00,17
194,Clerk-000006,Cancel application,2023-02-27 12:55:03.291000+00:00,2023-02-27 13:00:03.291000+00:00,9
195,Clerk-000002,Check application form completeness,2023-02-27 09:30:00+00:00,2023-02-27 09:39:18.623000+00:00,1
195,Clerk-000006,Check credit history,2023-02-27 09:39:18.623000+00:00,2023-02-27 10:09:05.930000+00:00,9
195,Appraiser-000001,Appraise property,2023-02-27 09:39:18.623000+00:00,2023-02-27 10:28:16.725000+00:00,3
195,AML Investigator-000001,AML check,2023-02-27 10:23:34.823000+00:00,2023-02-27 10:31:36.187000+00:00,2
195,Loan Officer-000004,Assess loan risk,2023-02-27 10:31:36.187000+00:00,2023-02-27 10:51:36.187000+00:00,16
195,Clerk-000008,Reject application,2023-02-27 10:51:36.187000+00:00,2023-02-27 11:01:36.187000+00:00,12
196,Clerk-000008,Check application form completeness,2023-02-27 10:00:00+00:00,2023-02-27 10:06:29.153000+00:00,12
196,Clerk-000001,Check credit history,2023-02-27 10:06:29.153000+00:00,2023-02-27 10:18:28.773000+00:00,0
196,AML Investigator-000002,AML check,2023-02-27 10:25:27.385000+00:00,2023-02-27 10:50:30.583000+00:00,7
196,Appraiser-000001,Appraise property,2023-02-27 10:28:16.725000+00:00,2023-02-27 10:59:51.233000+00:00,3
196,Loan Officer-000002,Assess loan risk,2023-02-27 10:59:51.233000+00:00,2023-02-27 11:19:51.233000+00:00,13
196,Clerk-000001,Reject application,2023-02-27 11:19:51.233000+00:00,2023-02-27 11:29:51.233000+00:00,0
197,Clerk-000007,Check application form completeness,2023-02-27 10:30:00+00:00,2023-02-27 11:20:32.644000+00:00,10
197,AML Investigator-000001,AML check,2023-02-27 11:20:32.644000+00:00,2023-02-27 11:32:05.272000+00:00,2
197,Clerk-000005,Check credit history,2023-02-27 11:20:32.644000+00:00,2023-02-27 11:31:00.682000+00:00,8
197,Appraiser-000001,Appraise property,2023-02-27 11:20:32.644000+00:00,2023-02-27 11:26:09.502000+00:00,3
197,Loan Officer-000001,Assess loan risk,2023-02-27 11:32:05.272000+00:00,2023-02-27 11:52:05.272000+00:00,11
197,Clerk-000008,Reject application,2023-02-27 11:52:05.272000+00:00,2023-02-27 12:02:05.272000+00:00,12
198,Clerk-000006,Check application form completeness,2023-02-27 11:00:00+00:00,2023-02-27 12:14:27.978000+00:00,9
198,Clerk-000007,Check credit history,2023-02-27 12:14:27.978000+00:00,2023-02-27 12:27:18.191000+00:00,10
198,Appraiser-000002,Appraise property,2023-02-27 12:14:27.978000+00:00,2023-02-27 12:32:22.656000+00:00,6
198,AML Investigator-000001,AML check,2023-02-27 12:14:27.978000+00:00,2023-02-27 12:35:50.780000+00:00,2
198,Loan Officer-000001,Assess loan risk,2023-02-27 12:35:50.780000+00:00,2023-02-27 12:55:50.780000+00:00,11
198,Clerk-000003,Reject application,2023-02-27 12:55:50.780000+00:00,2023-02-27 13:05:50.780000+00:00,4
199,Clerk-000002,Check application form completeness,2023-02-27 11:30:00+00:00,2023-02-27 11:32:00.719000+00:00,1
199,Clerk-000003,Check credit history,2023-02-27 11:32:00.719000+00:00,2023-02-27 12:19:33.108000+00:00,4
199,Appraiser-000001,Appraise property,2023-02-27 11:32:00.719000+00:00,2023-02-27 11:56:48.498000+00:00,3
199,AML Investigator-000002,AML check,2023-02-27 11:32:00.719000+00:00,2023-02-27 11:40:31.825000+00:00,7
199,Loan Officer-000002,Assess loan risk,2023-02-27 12:19:33.108000+00:00,2023-02-27 12:39:33.108000+00:00,13
199,Clerk-000008,Reject application,2023-02-27 12:39:33.108000+00:00,2023-02-27 12:49:33.108000+00:00,12
200,Clerk-000004,Check application form completeness,2023-02-27 12:00:00+00:00,2023-02-27 12:34:46.535000+00:00,5
200,Clerk-000002,Check credit history,2023-02-27 12:34:46.535000+00:00,2023-02-27 13:02:27.639000+00:00,1
200,Appraiser-000002,Appraise property,2023-02-27 12:34:46.535000+00:00,2023-02-27 14:03:37.705000+00:00,6
200,AML Investigator-000001,AML check,2023-02-27 12:35:50.780000+00:00,2023-02-27 13:09:16.502000+00:00,2
200,Loan Officer-000002,Assess loan risk,2023-02-27 14:03:37.705000+00:00,2023-02-27 14:23:37.705000+00:00,13
200,Loan Officer-000001,Design loan offer,2023-02-27 14:23:37.705000+00:00,2023-02-27 14:26:05.363000+00:00,11
200,Senior Officer-000002,Approve loan offer,2023-02-27 14:26:05.363000+00:00,2023-02-27 14:46:05.363000+00:00,17
200,Clerk-000001,Cancel application,2023-02-27 14:46:05.363000+00:00,2023-02-27 14:51:05.363000+00:00,0
201,Clerk-000001,Check application form completeness,2023-02-27 12:30:00+00:00,2023-02-27 12:31:21.712000+00:00,0
201,AML Investigator-000002,AML check,2023-02-27 12:31:21.712000+00:00,2023-02-27 12:59:40.379000+00:00,7
201,Appraiser-000001,Appraise property,2023-02-27 12:31:21.712000+00:00,2023-02-27 13:32:45.619000+00:00,3
201,Clerk-000005,Check credit history,2023-02-27 12:31:21.712000+00:00,2023-02-27 13:02:55.776000+00:00,8
201,Loan Officer-000003,Assess loan risk,2023-02-27 13:32:45.619000+00:00,2023-02-27 13:52:45.619000+00:00,15
201,Loan Officer-000004,Design loan offer,2023-02-27 13:52:45.619000+00:00,2023-02-27 14:02:22.714000+00:00,16
201,Senior Officer-000001,Approve loan offer,2023-02-27 14:02:22.714000+00:00,2023-02-27 14:22:22.714000+00:00,14
201,Clerk-000005,Approve application,2023-02-27 14:22:22.714000+00:00,2023-02-27 14:27:22.714000+00:00,8
202,Clerk-000007,Check application form completeness,2023-02-27 13:00:00+00:00,2023-02-27 13:20:56.870000+00:00,10
202,Clerk-000001,Return application back to applicant,2023-02-27 13:20:56.870000+00:00,2023-02-27 13:25:56.870000+00:00,0
202,Applicant-000001,Applicant completes form,2023-02-27 13:25:56.870000+00:00,2023-02-27 14:25:56.870000+00:00,18
202,Clerk-000003,Check application form completeness,2023-02-27 14:25:56.870000+00:00,2023-02-28 07:15:47.114000+00:00,4
202,Clerk-000008,Return application back to applicant,2023-02-28 07:15:47.114000+00:00,2023-02-28 07:20:47.114000+00:00,12
202,Applicant-000001,Applicant completes form,2023-02-28 07:25:56.870000+00:00,2023-02-28 08:25:56.870000+00:00,18
202,Clerk-000004,Check application form completeness,2023-02-28 08:25:56.870000+00:00,2023-02-28 08:57:52.014000+00:00,5
202,Clerk-000006,Check credit history,2023-02-28 08:57:52.014000+00:00,2023-02-28 09:12:42.099000+00:00,9
202,AML Investigator-000002,AML check,2023-02-28 08:57:52.014000+00:00,2023-02-28 09:12:58.545000+00:00,7
202,Appraiser-000002,Appraise property,2023-02-28 09:05:22.605000+00:00,2023-02-28 09:23:19.724000+00:00,6
202,Loan Officer-000002,Assess loan risk,2023-02-28 09:23:19.724000+00:00,2023-02-28 09:43:19.724000+00:00,13
202,Loan Officer-000003,Design loan offer,2023-02-28 09:43:19.724000+00:00,2023-02-28 09:43:26.903000+00:00,15
202,Senior Officer-000001,Approve loan offer,2023-02-28 09:54:59.653000+00:00,2023-02-28 10:14:59.653000+00:00,14
202,Clerk-000004,Cancel application,2023-02-28 10:14:59.653000+00:00,2023-02-28 10:19:59.653000+00:00,5
203,Clerk-000004,Check application form completeness,2023-02-27 13:30:00+00:00,2023-02-27 13:40:24.110000+00:00,5
203,AML Investigator-000002,AML check,2023-02-27 13:40:24.110000+00:00,2023-02-27 14:08:18.750000+00:00,7
203,Clerk-000008,Check credit history,2023-02-27 13:40:24.110000+00:00,2023-02-27 14:25:56.597000+00:00,12
203,Appraiser-000001,Appraise property,2023-02-27 13:40:24.110000+00:00,2023-02-27 14:07:32.655000+00:00,3
203,Loan Officer-000003,Assess loan risk,2023-02-27 14:25:56.597000+00:00,2023-02-27 14:45:56.597000+00:00,15
203,Loan Officer-000004,Design loan offer,2023-02-27 14:45:56.597000+00:00,2023-02-27 14:49:11.472000+00:00,16
203,Senior Officer-000001,Approve loan offer,2023-02-27 14:49:11.472000+00:00,2023-02-28 07:09:11.472000+00:00,14
203,Clerk-000002,Cancel application,2023-02-28 07:09:11.472000+00:00,2023-02-28 07:14:11.472000+00:00,1
204,Clerk-000006,Check application form completeness,2023-02-27 14:00:00+00:00,2023-02-27 14:02:05.525000+00:00,9
204,Clerk-000002,Return application back to applicant,2023-02-27 14:02:05.525000+00:00,2023-02-27 14:07:05.525000+00:00,1
204,Applicant-000001,Applicant completes form,2023-02-27 14:25:56.870000+00:00,2023-02-28 07:25:56.870000+00:00,18
204,Clerk-000005,Check application form completeness,2023-02-28 07:25:56.870000+00:00,2023-02-28 07:26:56.755000+00:00,8
204,Appraiser-000001,Appraise property,2023-02-28 07:26:56.755000+00:00,2023-02-28 07:34:41.780000+00:00,3
204,AML Investigator-000002,AML check,2023-02-28 07:26:56.755000+00:00,2023-02-28 08:14:34.696000+00:00,7
204,Clerk-000001,Check credit history,2023-02-28 07:26:56.755000+00:00,2023-02-28 08:53:15.536000+00:00,0
204,Loan Officer-000002,Assess loan risk,2023-02-28 08:53:15.536000+00:00,2023-02-28 09:13:15.536000+00:00,13
204,Loan Officer-000004,Design loan offer,2023-02-28 09:13:15.536000+00:00,2023-02-28 09:20:25.302000+00:00,16
204,Senior Officer-000002,Approve loan offer,2023-02-28 09:20:25.302000+00:00,2023-02-28 09:40:25.302000+00:00,17
204,Clerk-000004,Cancel application,2023-02-28 09:40:25.302000+00:00,2023-02-28 09:45:25.302000+00:00,5
205,Clerk-000007,Check application form completeness,2023-02-27 14:30:00+00:00,2023-02-28 07:06:07.165000+00:00,10
205,Clerk-000006,Check credit history,2023-02-28 07:06:07.165000+00:00,2023-02-28 07:58:09.837000+00:00,9
205,Appraiser-000002,Appraise property,2023-02-28 07:06:07.165000+00:00,2023-02-28 09:05:22.605000+00:00,6
205,AML Investigator-000001,AML check,2023-02-28 07:06:07.165000+00:00,2023-02-28 07:35:23.508000+00:00,2
205,Loan Officer-000001,Assess loan risk,2023-02-28 09:05:22.605000+00:00,2023-02-28 09:25:22.605000+00:00,11
205,Loan Officer-000004,Design loan offer,2023-02-28 09:25:22.605000+00:00,2023-02-28 09:34:59.653000+00:00,16
205,Senior Officer-000001,Approve loan offer,2023-02-28 09:34:59.653000+00:00,2023-02-28 09:54:59.653000+00:00,14
205,Clerk-000006,Cancel application,2023-02-28 09:54:59.653000+00:00,2023-02-28 09:59:59.653000+00:00,9
206,Clerk-000004,Check application form completeness,2023-02-27 15:00:00+00:00,2023-02-28 07:36:33.966000+00:00,5
206,Appraiser-000001,Appraise property,2023-02-28 07:36:33.966000+00:00,2023-02-28 09:05:33.825000+00:00,3
206,Clerk-000002,Check credit history,2023-02-28 07:36:33.966000+00:00,2023-02-28 09:11:22.154000+00:00,1
206,AML Investigator-000001,AML check,2023-02-28 07:36:33.966000+00:00,2023-02-28 07:46:12.584000+00:00,2
206,Loan Officer-000003,Assess loan risk,2023-02-28 09:11:22.154000+00:00,2023-02-28 09:31:22.154000+00:00,15
206,Loan Officer-000003,Design loan offer,2023-02-28 09:31:22.154000+00:00,2023-02-28 09:41:51.546000+00:00,15
206,Senior Officer-000002,Approve loan offer,2023-02-28 09:41:51.546000+00:00,2023-02-28 10:01:51.546000+00:00,17
206,Clerk-000005,Approve application,2023-02-28 10:01:51.546000+00:00,2023-02-28 10:06:51.546000+00:00,8
207,Clerk-000007,Check application form completeness,2023-02-28 07:30:00+00:00,2023-02-28 07:43:07.071000+00:00,10
207,Clerk-000003,Check credit history,2023-02-28 07:43:07.071000+00:00,2023-02-28 08:05:54.552000+00:00,4
207,AML Investigator-000001,AML check,2023-02-28 07:46:12.584000+00:00,2023-02-28 07:47:08.806000+00:00,2
207,Appraiser-000001,Appraise property,2023-02-28 09:05:33.825000+00:00,2023-02-28 09:27:23.959000+00:00,3
207,Loan Officer-000001,Assess loan risk,2023-02-28 09:27:23.959000+00:00,2023-02-28 09:47:23.959000+00:00,11
207,Clerk-000002,Reject application,2023-02-28 09:47:23.959000+00:00,2023-02-28 09:57:23.959000+00:00,1
208,Clerk-000008,Check application form completeness,2023-02-28 08:00:00+00:00,2023-02-28 08:18:28.831000+00:00,12
208,AML Investigator-000001,AML check,2023-02-28 08:18:28.831000+00:00,2023-02-28 08:21:24.250000+00:00,2
208,Clerk-000005,Check credit history,2023-02-28 08:18:28.831000+00:00,2023-02-28 09:05:04.159000+00:00,8
208,Appraiser-000002,Appraise property,2023-02-28 09:23:19.724000+00:00,2023-02-28 09:41:11.154000+00:00,6
208,Loan Officer-000004,Assess loan risk,2023-02-28 09:41:11.154000+00:00,2023-02-28 10:01:11.154000+00:00,16
208,Loan Officer-000002,Design loan offer,2023-02-28 10:01:11.154000+00:00,2023-02-28 10:30:45.555000+00:00,13
208,Senior Officer-000002,Approve loan offer,2023-02-28 10:30:45.555000+00:00,2023-02-28 10:50:45.555000+00:00,17
208,Clerk-000001,Cancel application,2023-02-28 10:50:45.555000+00:00,2023-02-28 10:55:45.555000+00:00,0
209,Clerk-000007,Check application form completeness,2023-02-28 08:30:00+00:00,2023-02-28 09:28:17.454000+00:00,10
209,Clerk-000008,Check credit history,2023-02-28 09:28:17.454000+00:00,2023-02-28 11:12:24.779000+00:00,12
209,AML Investigator-000001,AML check,2023-02-28 09:28:17.454000+00:00,2023-02-28 09:37:47.421000+00:00,2
209,Appraiser-000001,Appraise property,2023-02-28 09:28:17.454000+00:00,2023-02-28 09:47:59.013000+00:00,3
209,Loan Officer-000001,Assess loan risk,2023-02-28 11:12:24.779000+00:00,2023-02-28 11:32:24.779000+00:00,11
209,Loan Officer-000003,Design loan offer,2023-02-28 11:32:24.779000+00:00,2023-02-28 11:41:01.834000+00:00,15
209,Senior Officer-000002,Approve loan offer,2023-02-28 11:41:01.834000+00:00,2023-02-28 12:01:01.834000+00:00,17
209,Clerk-000005,Approve application,2023-02-28 12:01:01.834000+00:00,2023-02-28 12:06:01.834000+00:00,8
210,Clerk-000003,Check application form completeness,2023-02-28 09:00:00+00:00,2023-02-28 10:21:30.622000+00:00,4
210,Appraiser-000001,Appraise property,2023-02-28 10:21:30.622000+00:00,2023-02-28 10:25:25.307000+00:00,3
210,AML Investigator-000002,AML check,2023-02-28 10:21:30.622000+00:00,2023-02-28 10:40:51.983000+00:00,7
210,Clerk-000002,Check credit history,2023-02-28 10:21:30.622000+00:00,2023-02-28 10:52:46.761000+00:00,1
210,Loan Officer-000004,Assess loan risk,2023-02-28 10:52:46.761000+00:00,2023-02-28 11:12:46.761000+00:00,16
210,Loan Officer-000004,Design loan offer,2023-02-28 11:12:46.761000+00:00,2023-02-28 11:18:25.810000+00:00,16
210,Senior Officer-000001,Approve loan offer,2023-02-28 11:18:25.810000+00:00,2023-02-28 11:38:25.810000+00:00,14
